date,home_team,away_team,neutral,tournament,result,H_matches_played,H_wins,H_draws,H_losses,H_goals_scored,H_goals_conceded,H_goal_diff,H_points,A_matches_played,A_wins,A_draws,A_losses,A_goals_scored,A_goals_conceded,A_goal_diff,A_points,is_neutral,is_competitive
2017-09-04,Montenegro,Romania,False,FIFA World Cup qualification,H,10,4,2,4,1.8,1.0,0.8,1.4,10,3,3,4,1.1,1.1,0.0,1.2,0,1
2017-09-04,Poland,Kazakhstan,False,FIFA World Cup qualification,H,10,5,4,1,1.8,1.4,0.4,1.9,10,1,2,7,0.6,2.4,-1.8,0.5,0,1
2017-09-04,Scotland,Malta,False,FIFA World Cup qualification,H,10,3,3,4,1.3,1.5,-0.2,1.2,10,1,1,8,0.4,2.2,-1.8,0.4,0,1
2017-09-04,Slovenia,Lithuania,False,FIFA World Cup qualification,H,10,3,4,3,0.7,0.6,0.1,1.3,10,1,3,6,0.7,1.9,-1.2,0.6,0,1
2017-09-04,Northern Ireland,Czech Republic,False,FIFA World Cup qualification,H,10,6,1,3,1.5,0.6,0.9,1.9,10,3,4,3,1.5,1.0,0.5,1.3,0,1
2017-09-05,Algeria,Zambia,False,FIFA World Cup qualification,A,10,4,3,3,2.0,1.5,0.5,1.5,10,4,4,2,1.3,1.0,0.3,1.6,0,1
2017-09-05,Argentina,Venezuela,False,FIFA World Cup qualification,D,10,4,3,3,1.5,1.0,0.5,1.5,10,1,5,4,1.2,1.7,-0.5,0.8,0,1
2017-09-05,Australia,Thailand,False,FIFA World Cup qualification,H,10,2,5,3,1.3,1.7,-0.4,1.1,10,3,2,5,1.2,1.4,-0.2,1.1,0,1
2017-09-05,Austria,Georgia,False,FIFA World Cup qualification,D,10,2,4,4,1.1,1.2,-0.1,1.0,10,2,5,3,1.6,1.2,0.4,1.1,0,1
2017-09-05,Colombia,Brazil,False,FIFA World Cup qualification,D,10,4,4,2,1.2,0.8,0.4,1.6,10,9,0,1,2.6,0.2,2.4,2.7,0,1
2017-09-05,Bolivia,Chile,False,FIFA World Cup qualification,H,10,4,1,5,1.0,2.0,-1.0,1.3,10,3,4,3,1.3,1.1,0.2,1.3,0,1
2017-09-05,Burkina Faso,Senegal,False,FIFA World Cup qualification,D,10,3,5,2,1.3,1.3,0.0,1.4,10,4,6,0,1.3,0.4,0.9,1.8,0,1
2017-09-05,Cambodia,Vietnam,False,AFC Asian Cup qualification,A,10,2,0,8,1.2,3.0,-1.8,0.6,10,4,5,1,1.5,1.2,0.3,1.7,0,1
2017-09-05,Bhutan,Palestine,False,AFC Asian Cup qualification,A,10,1,1,8,0.6,3.6,-3.0,0.4,10,6,3,1,2.6,0.8,1.8,2.1,0,1
2017-09-05,Iran,Syria,False,FIFA World Cup qualification,D,10,7,2,1,1.6,0.3,1.3,2.3,10,4,5,1,1.3,0.8,0.5,1.7,0,1
2017-09-05,Costa Rica,Mexico,False,FIFA World Cup qualification,D,10,5,3,2,1.1,0.7,0.4,1.8,10,6,1,3,1.3,1.0,0.3,1.9,0,1
2017-09-05,Ecuador,Peru,False,FIFA World Cup qualification,A,10,4,2,4,1.7,1.3,0.4,1.4,10,6,2,2,1.9,1.3,0.6,2.0,0,1
2017-09-05,Egypt,Uganda,False,FIFA World Cup qualification,H,10,6,1,3,1.0,0.5,0.5,1.9,10,2,4,4,0.4,0.9,-0.5,1.0,0,1
2017-09-05,Honduras,United States,False,FIFA World Cup qualification,D,10,1,5,4,0.7,1.7,-1.0,0.8,10,7,2,1,1.8,0.8,1.0,2.3,0,1
2017-09-05,Iceland,Ukraine,False,FIFA World Cup qualification,H,10,6,0,4,1.0,0.6,0.4,1.8,10,5,2,3,1.3,0.7,0.6,1.7,0,1
2017-09-05,Iraq,United Arab Emirates,True,FIFA World Cup qualification,H,10,3,5,2,0.7,0.7,0.0,1.4,10,5,1,4,1.4,1.1,0.3,1.6,1,1
2017-09-05,Republic of Ireland,Serbia,False,FIFA World Cup qualification,A,10,4,4,2,1.3,1.0,0.3,1.6,10,4,4,2,1.6,1.2,0.4,1.6,0,1
2017-09-05,Congo,Ghana,False,FIFA World Cup qualification,A,10,1,2,7,0.7,1.6,-0.9,0.5,10,4,2,4,1.2,0.9,0.3,1.4,0,1
2017-09-05,Italy,Israel,False,FIFA World Cup qualification,H,10,7,2,1,2.8,0.7,2.1,2.3,10,3,1,6,1.1,1.9,-0.8,1.0,0,1
2017-09-05,DR Congo,Tunisia,False,FIFA World Cup qualification,D,10,5,1,4,1.6,1.3,0.3,1.6,10,5,0,5,1.1,1.1,0.0,1.5,0,1
2017-09-05,Bahrain,Taiwan,False,AFC Asian Cup qualification,H,10,2,6,2,0.8,0.9,-0.1,1.2,10,3,1,6,1.2,2.1,-0.9,1.0,0,1
2017-09-05,Ivory Coast,Gabon,False,FIFA World Cup qualification,A,10,3,4,3,1.4,1.3,0.1,1.3,10,0,8,2,0.6,1.0,-0.4,0.8,0,1
2017-09-05,Panama,Trinidad and Tobago,False,FIFA World Cup qualification,H,10,3,4,3,1.0,0.8,0.2,1.3,10,2,0,8,1.1,1.8,-0.7,0.6,0,1
2017-09-05,Nepal,Tajikistan,False,AFC Asian Cup qualification,A,10,3,5,2,1.2,1.0,0.2,1.4,10,4,4,2,1.9,1.1,0.8,1.6,0,1
2017-09-05,Liechtenstein,Spain,False,FIFA World Cup qualification,A,10,0,1,9,0.2,3.6,-3.4,0.1,10,7,3,0,3.0,0.7,2.3,2.4,0,1
2017-09-05,Macau,India,False,AFC Asian Cup qualification,A,10,3,4,3,1.3,1.3,0.0,1.3,10,9,1,0,2.4,0.6,1.8,2.8,0,1
2017-09-05,Kosovo,Finland,True,FIFA World Cup qualification,A,10,2,2,6,0.9,2.1,-1.2,0.8,10,2,3,5,0.8,1.2,-0.4,0.9,1,1
2017-09-05,North Macedonia,Albania,False,FIFA World Cup qualification,D,10,3,1,6,1.3,1.6,-0.3,1.0,10,4,1,5,1.1,1.2,-0.1,1.3,0,1
2017-09-05,Mali,Morocco,False,FIFA World Cup qualification,D,10,3,3,4,1.3,1.6,-0.3,1.2,10,5,0,5,1.4,0.7,0.7,1.5,0,1
2017-09-05,Mauritania,Niger,True,Friendly,A,10,3,2,5,0.6,1.8,-1.2,1.1,10,3,2,5,1.0,1.1,-0.1,1.1,1,0
2017-09-05,Moldova,Wales,False,FIFA World Cup qualification,A,10,1,4,5,0.9,1.9,-1.0,0.7,10,4,5,1,1.4,0.8,0.6,1.7,0,1
2017-09-05,Oman,Maldives,False,AFC Asian Cup qualification,H,10,4,3,3,2.5,1.4,1.1,1.5,10,4,1,5,1.7,1.6,0.1,1.3,0,1
2017-09-05,Solomon Islands,New Zealand,False,FIFA World Cup qualification,D,10,3,1,6,0.9,2.0,-1.1,1.0,10,4,1,5,1.3,1.1,0.2,1.3,0,1
2017-09-05,Malaysia,Hong Kong,False,AFC Asian Cup qualification,D,10,2,3,5,0.8,1.1,-0.3,0.9,10,4,3,3,1.3,1.3,0.0,1.5,0,1
2017-09-05,Philippines,Yemen,False,AFC Asian Cup qualification,D,10,3,3,4,1.4,2.1,-0.7,1.2,10,4,1,5,0.8,1.3,-0.5,1.3,0,1
2017-09-05,Qatar,China PR,False,FIFA World Cup qualification,A,10,3,3,4,1.1,1.3,-0.2,1.2,10,3,3,4,1.3,1.0,0.3,1.2,0,1
2017-09-05,Saudi Arabia,Japan,False,FIFA World Cup qualification,H,10,6,1,3,2.3,1.2,1.1,1.9,10,7,3,0,2.1,0.5,1.6,2.4,0,1
2017-09-05,Jordan,Afghanistan,False,AFC Asian Cup qualification,H,10,3,5,2,1.2,0.2,1.0,1.4,10,3,2,5,0.8,1.6,-0.8,1.1,0,1
2017-09-05,Paraguay,Uruguay,False,FIFA World Cup qualification,A,10,3,0,7,0.8,1.8,-1.0,0.9,10,3,2,5,1.5,1.8,-0.3,1.1,0,1
2017-09-05,Uzbekistan,South Korea,False,FIFA World Cup qualification,D,10,4,1,5,0.9,0.9,0.0,1.3,10,4,3,3,1.0,0.8,0.2,1.5,0,1
2017-09-05,Singapore,Turkmenistan,False,AFC Asian Cup qualification,D,10,1,3,6,0.5,1.6,-1.1,0.6,10,3,0,7,0.9,1.9,-1.0,0.9,0,1
2017-09-05,South Africa,Cape Verde,False,FIFA World Cup qualification,A,10,4,3,3,1.2,0.8,0.4,1.5,10,4,0,6,0.8,1.1,-0.3,1.2,0,1
2017-09-05,Turkey,Croatia,False,FIFA World Cup qualification,H,10,4,4,2,1.4,0.9,0.5,1.6,10,6,2,2,1.2,0.7,0.5,2.0,0,1
2017-09-05,North Korea,Lebanon,False,AFC Asian Cup qualification,D,10,5,3,2,1.8,1.5,0.3,1.8,10,3,6,1,1.0,0.6,0.4,1.5,0,1
2017-10-02,Macau,Laos,False,Friendly,H,10,3,3,4,1.3,1.5,-0.2,1.2,10,5,2,3,1.9,2.0,-0.1,1.7,0,0
2017-10-05,Iraq,Kenya,False,Friendly,H,10,4,4,2,0.8,0.7,0.1,1.6,10,5,5,0,1.1,0.6,0.5,2.0,0,0
2017-10-05,Argentina,Peru,False,FIFA World Cup qualification,D,10,4,3,3,1.4,0.9,0.5,1.5,10,6,2,2,1.9,1.3,0.6,2.0,0,1
2017-10-05,Azerbaijan,Czech Republic,False,FIFA World Cup qualification,A,10,4,2,4,1.1,1.4,-0.3,1.4,10,3,3,4,1.5,1.2,0.3,1.2,0,1
2017-10-05,Bolivia,Brazil,False,FIFA World Cup qualification,D,10,5,1,4,1.1,1.7,-0.6,1.6,10,8,1,1,2.2,0.3,1.9,2.5,0,1
2017-10-05,Myanmar,Thailand,False,Friendly,A,10,5,0,5,1.3,1.4,-0.1,1.5,10,2,2,6,0.9,1.6,-0.7,0.8,0,0
2017-10-05,Chile,Ecuador,False,FIFA World Cup qualification,H,10,2,4,4,1.0,1.1,-0.1,1.0,10,4,1,5,1.6,1.3,0.3,1.3,0,1
2017-10-05,Colombia,Paraguay,False,FIFA World Cup qualification,A,10,3,5,2,1.2,0.9,0.3,1.4,10,3,0,7,0.9,1.9,-1.0,0.9,0,1
2017-10-05,England,Slovenia,False,FIFA World Cup qualification,H,10,5,3,2,1.9,0.9,1.0,1.8,10,4,3,3,1.1,0.6,0.5,1.5,0,1
2017-10-05,Hong Kong,Laos,False,Friendly,H,10,3,4,3,1.2,1.4,-0.2,1.3,10,5,1,4,1.9,2.2,-0.3,1.6,0,0
2017-10-05,Armenia,Poland,False,FIFA World Cup qualification,A,10,3,0,7,1.3,2.2,-0.9,0.9,10,6,3,1,2.0,1.3,0.7,2.1,0,1
2017-10-05,Syria,Australia,True,FIFA World Cup qualification,D,10,3,6,1,1.3,1.0,0.3,1.5,10,3,4,3,1.4,1.7,-0.3,1.3,1,1
2017-10-05,Malta,Lithuania,False,FIFA World Cup qualification,D,10,1,0,9,0.3,2.3,-2.0,0.3,10,1,3,6,0.6,2.1,-1.5,0.6,0,1
2017-10-05,Venezuela,Uruguay,False,FIFA World Cup qualification,D,10,1,5,4,1.1,1.6,-0.5,0.8,10,3,2,5,1.3,1.9,-0.6,1.1,0,1
2017-10-05,Iran,Togo,False,Friendly,H,10,6,3,1,1.7,0.5,1.2,2.1,10,2,2,6,0.6,1.4,-0.8,0.8,0,0
2017-10-05,Scotland,Slovakia,False,FIFA World Cup qualification,H,10,4,3,3,1.5,1.4,0.1,1.5,10,5,1,4,1.4,0.9,0.5,1.6,0,1
2017-10-05,San Marino,Norway,False,FIFA World Cup qualification,A,10,0,0,10,0.2,4.8,-4.6,0.0,10,2,2,6,0.9,1.8,-0.9,0.8,0,1
2017-10-05,Taiwan,Mongolia,False,Friendly,H,10,3,1,6,1.0,2.2,-1.2,1.0,10,4,1,5,2.1,1.4,0.7,1.3,0,0
2017-10-05,Qatar,Singapore,False,Friendly,H,10,3,2,5,1.2,1.5,-0.3,1.1,10,1,4,5,0.6,1.5,-0.9,0.7,0,0
2017-10-05,Northern Ireland,Germany,False,FIFA World Cup qualification,A,10,7,1,2,1.7,0.5,1.2,2.2,10,8,2,0,3.2,0.8,2.4,2.6,0,1
2017-10-05,Montenegro,Denmark,False,FIFA World Cup qualification,A,10,5,1,4,1.9,1.0,0.9,1.6,10,5,3,2,2.0,0.9,1.1,1.8,0,1
2017-10-05,Romania,Kazakhstan,False,FIFA World Cup qualification,H,10,3,3,4,1.1,1.1,0.0,1.2,10,0,2,8,0.5,2.7,-2.2,0.2,0,1
2017-10-06,Japan,New Zealand,False,Kirin Challenge Cup,H,10,6,3,1,1.9,0.6,1.3,2.1,10,3,2,5,1.3,1.3,0.0,1.1,0,1
2017-10-06,Austria,Serbia,False,FIFA World Cup qualification,H,10,2,5,3,1.1,1.1,0.0,1.1,10,5,3,2,1.5,1.0,0.5,1.8,0,1
2017-10-06,Croatia,Finland,False,FIFA World Cup qualification,D,10,5,2,3,1.1,0.8,0.3,1.7,10,3,2,5,0.8,1.1,-0.3,1.1,0,1
2017-10-06,Georgia,Wales,False,FIFA World Cup qualification,A,10,2,6,2,1.7,1.2,0.5,1.2,10,4,5,1,1.5,0.8,0.7,1.7,0,1
2017-10-06,Liechtenstein,Israel,False,FIFA World Cup qualification,A,10,0,1,9,0.2,4.0,-3.8,0.1,10,3,1,6,1.1,1.8,-0.7,1.0,0,1
2017-10-06,Italy,North Macedonia,False,FIFA World Cup qualification,D,10,8,1,1,2.8,0.6,2.2,2.5,10,3,2,5,1.3,1.4,-0.1,1.1,0,1
2017-10-06,Republic of Ireland,Moldova,False,FIFA World Cup qualification,H,10,4,3,3,1.1,0.9,0.2,1.5,10,1,4,5,0.9,1.8,-0.9,0.7,0,1
2017-10-06,United States,Panama,False,FIFA World Cup qualification,H,10,6,3,1,1.7,0.9,0.8,2.1,10,3,4,3,1.2,0.8,0.4,1.3,0,1
2017-10-06,Turkey,Iceland,False,FIFA World Cup qualification,A,10,5,3,2,1.5,0.9,0.6,1.8,10,6,0,4,1.0,0.6,0.4,1.8,0,1
2017-10-06,Mauritania,Comoros,True,Friendly,A,10,3,2,5,0.6,1.6,-1.0,1.1,10,2,3,5,0.8,1.1,-0.3,0.9,1,0
2017-10-06,Kosovo,Ukraine,True,FIFA World Cup qualification,A,10,1,2,7,0.7,2.2,-1.5,0.5,10,5,2,3,1.3,0.8,0.5,1.7,1,1
2017-10-06,Spain,Albania,False,FIFA World Cup qualification,H,10,7,3,0,3.0,0.7,2.3,2.4,10,4,1,5,1.2,1.3,-0.1,1.3,0,1
2017-10-06,Mexico,Trinidad and Tobago,False,FIFA World Cup qualification,H,10,5,2,3,1.2,1.0,0.2,1.7,10,2,0,8,1.0,1.9,-0.9,0.6,0,1
2017-10-06,Mali,Ivory Coast,False,FIFA World Cup qualification,D,10,2,4,4,1.0,1.6,-0.6,1.0,10,2,4,4,1.2,1.5,-0.3,1.0,0,1
2017-10-07,Grenada,Guyana,False,Friendly,H,10,4,1,5,1.5,1.8,-0.3,1.3,10,3,4,3,2.1,1.6,0.5,1.3,0,0
2017-10-07,Belarus,Netherlands,False,FIFA World Cup qualification,A,10,3,1,6,0.4,1.5,-1.1,1.0,10,5,1,4,2.0,1.3,0.7,1.6,0,1
2017-10-07,Bosnia and Herzegovina,Belgium,False,FIFA World Cup qualification,A,10,6,2,2,2.3,1.0,1.3,2.0,10,7,3,0,3.8,0.8,3.0,2.4,0,1
2017-10-07,Bulgaria,France,False,FIFA World Cup qualification,A,10,4,0,6,1.5,2.8,-1.3,1.2,10,6,2,2,1.9,0.8,1.1,2.0,0,1
2017-10-07,Cameroon,Algeria,False,FIFA World Cup qualification,H,10,3,2,5,0.8,1.8,-1.0,1.1,10,4,2,4,1.9,1.5,0.4,1.4,0,1
2017-10-07,Cape Verde,Senegal,False,FIFA World Cup qualification,A,10,4,0,6,0.8,1.2,-0.4,1.2,10,3,7,0,1.3,0.6,0.7,1.6,0,1
2017-10-07,Cyprus,Greece,False,FIFA World Cup qualification,A,10,4,1,5,1.1,1.7,-0.6,1.3,10,4,4,2,1.3,0.7,0.6,1.6,0,1
2017-10-07,Andorra,Portugal,False,FIFA World Cup qualification,A,10,1,1,8,0.2,2.0,-1.8,0.4,10,7,2,1,2.4,0.7,1.7,2.3,0,1
2017-10-07,Faroe Islands,Latvia,False,FIFA World Cup qualification,D,10,3,2,5,0.7,1.9,-1.2,1.1,10,1,0,9,0.4,2.5,-2.1,0.3,0,1
2017-10-07,Gibraltar,Estonia,True,FIFA World Cup qualification,A,10,0,0,10,0.3,4.7,-4.4,0.0,10,4,3,3,0.9,1.4,-0.5,1.5,1,1
2017-10-07,Costa Rica,Honduras,False,FIFA World Cup qualification,D,10,5,4,1,1.2,0.6,0.6,1.9,10,1,6,3,0.8,1.2,-0.4,0.9,0,1
2017-10-07,Guinea,Tunisia,False,FIFA World Cup qualification,A,10,4,2,4,1.4,1.5,-0.1,1.4,10,4,1,5,1.1,1.3,-0.2,1.3,0,1
2017-10-07,Morocco,Gabon,False,FIFA World Cup qualification,H,10,5,1,4,1.4,0.6,0.8,1.6,10,1,7,2,0.8,1.1,-0.3,1.0,0,1
2017-10-07,Nigeria,Zambia,False,FIFA World Cup qualification,H,10,6,3,1,1.9,0.8,1.1,2.1,10,5,3,2,1.3,0.9,0.4,1.8,0,1
2017-10-07,Russia,South Korea,False,Friendly,H,10,3,2,5,1.5,1.5,0.0,1.1,10,4,3,3,1.0,0.8,0.2,1.5,0,0
2017-10-07,South Africa,Burkina Faso,False,FIFA World Cup qualification,H,10,4,2,4,1.2,0.9,0.3,1.4,10,2,6,2,1.3,1.5,-0.2,1.2,0,1
2017-10-07,Saudi Arabia,Jamaica,False,Friendly,H,10,6,1,3,2.3,1.2,1.1,1.9,10,4,3,3,1.1,1.0,0.1,1.5,0,0
2017-10-07,Tanzania,Malawi,False,Friendly,D,10,4,4,2,1.1,1.0,0.1,1.6,10,5,2,3,0.7,0.6,0.1,1.7,0,0
2017-10-07,Uganda,Ghana,False,FIFA World Cup qualification,D,10,2,4,4,0.4,0.8,-0.4,1.0,10,4,2,4,1.6,1.0,0.6,1.4,0,1
2017-10-07,Libya,DR Congo,True,FIFA World Cup qualification,A,10,3,1,6,1.0,1.3,-0.3,1.0,10,4,2,4,1.6,1.4,0.2,1.4,1,1
2017-10-07,Switzerland,Hungary,False,FIFA World Cup qualification,H,10,9,1,0,2.0,0.4,1.6,2.8,10,3,1,6,1.1,1.6,-0.5,1.0,0,1
2017-10-07,Sweden,Luxembourg,False,FIFA World Cup qualification,H,10,6,1,3,2.2,1.1,1.1,1.9,10,2,2,6,0.9,2.0,-1.1,0.8,0,1
2017-10-08,El Salvador,Canada,True,Friendly,H,10,3,3,4,1.2,1.5,-0.3,1.2,10,4,3,3,1.5,1.5,0.0,1.5,1,0
2017-10-08,Kazakhstan,Armenia,False,FIFA World Cup qualification,D,10,0,2,8,0.6,2.8,-2.2,0.2,10,3,0,7,1.4,2.5,-1.1,0.9,0,1
2017-10-08,Czech Republic,San Marino,False,FIFA World Cup qualification,H,10,4,3,3,1.7,1.0,0.7,1.5,10,0,0,10,0.2,5.5,-5.3,0.0,0,1
2017-10-08,Denmark,Romania,False,FIFA World Cup qualification,D,10,5,3,2,2.0,0.9,1.1,1.8,10,4,2,4,1.3,1.1,0.2,1.4,0,1
2017-10-08,Egypt,Congo,False,FIFA World Cup qualification,H,10,6,1,3,1.0,0.5,0.5,1.9,10,1,1,8,0.7,2.0,-1.3,0.4,0,1
2017-10-08,Germany,Azerbaijan,False,FIFA World Cup qualification,H,10,8,2,0,3.1,0.8,2.3,2.6,10,4,1,5,1.1,1.5,-0.4,1.3,0,1
2017-10-08,Slovakia,Malta,False,FIFA World Cup qualification,H,10,5,1,4,1.4,0.7,0.7,1.6,10,1,1,8,0.3,1.9,-1.6,0.4,0,1
2017-10-08,Lithuania,England,False,FIFA World Cup qualification,A,10,1,3,6,0.7,2.2,-1.5,0.6,10,5,3,2,1.8,0.9,0.9,1.8,0,1
2017-10-08,Norway,Northern Ireland,False,FIFA World Cup qualification,H,10,3,2,5,1.7,1.7,0.0,1.1,10,7,0,3,1.8,0.8,1.0,2.1,0,1
2017-10-08,Slovenia,Scotland,False,FIFA World Cup qualification,D,10,4,3,3,1.1,0.6,0.5,1.5,10,5,3,2,1.6,1.1,0.5,1.8,0,1
2017-10-08,Thailand,Kenya,False,Friendly,H,10,3,2,5,1.1,1.5,-0.4,1.1,10,4,5,1,1.0,0.7,0.3,1.7,0,0
2017-10-08,Poland,Montenegro,False,FIFA World Cup qualification,H,10,7,2,1,2.5,1.3,1.2,2.3,10,5,1,4,1.9,1.0,0.9,1.6,0,1
2017-10-09,Finland,Turkey,False,FIFA World Cup qualification,D,10,3,3,4,0.7,0.9,-0.2,1.2,10,5,2,3,1.4,1.1,0.3,1.7,0,1
2017-10-09,Israel,Spain,False,FIFA World Cup qualification,A,10,4,1,5,1.1,1.5,-0.4,1.3,10,8,2,0,3.2,0.6,2.6,2.6,0,1
2017-10-09,Equatorial Guinea,Mauritius,False,Friendly,H,10,2,1,7,0.8,1.4,-0.6,0.7,10,1,4,5,0.6,1.0,-0.4,0.7,0,0
2017-10-09,Iceland,Kosovo,False,FIFA World Cup qualification,H,10,7,0,3,1.3,0.4,0.9,2.1,10,1,1,8,0.5,2.2,-1.7,0.4,0,1
2017-10-09,Albania,Italy,False,FIFA World Cup qualification,A,10,3,1,6,1.0,1.5,-0.5,1.0,10,7,2,1,2.6,0.5,2.1,2.3,0,1
2017-10-09,Moldova,Austria,False,FIFA World Cup qualification,A,10,1,4,5,0.8,1.7,-0.9,0.7,10,2,5,3,1.2,1.2,0.0,1.1,0,1
2017-10-09,Serbia,Georgia,False,FIFA World Cup qualification,H,10,5,3,2,1.7,1.0,0.7,1.8,10,2,5,3,1.6,1.2,0.4,1.1,0,1
2017-10-09,Ukraine,Croatia,False,FIFA World Cup qualification,A,10,6,1,3,1.4,0.7,0.7,1.9,10,4,3,3,1.0,0.9,0.1,1.5,0,1
2017-10-09,Wales,Republic of Ireland,False,FIFA World Cup qualification,A,10,4,5,1,1.3,0.7,0.6,1.7,10,4,3,3,1.2,0.9,0.3,1.5,0,1
2017-10-09,North Macedonia,Liechtenstein,False,FIFA World Cup qualification,H,10,3,3,4,1.3,1.3,0.0,1.2,10,0,1,9,0.2,3.6,-3.4,0.1,0,1
2017-10-10,Australia,Syria,False,FIFA World Cup qualification,H,10,3,4,3,1.3,1.6,-0.3,1.3,10,3,6,1,1.4,1.1,0.3,1.5,0,1
2017-10-10,Belgium,Cyprus,False,FIFA World Cup qualification,H,10,7,3,0,3.8,1.1,2.7,2.4,10,4,1,5,1.2,1.6,-0.4,1.3,0,1
2017-10-10,Benin,Gabon,True,Friendly,H,10,4,4,2,1.6,1.4,0.2,1.6,10,1,6,3,0.8,1.4,-0.6,0.9,1,0
2017-10-10,Brazil,Chile,False,FIFA World Cup qualification,H,10,7,2,1,2.0,0.3,1.7,2.3,10,2,4,4,0.9,1.2,-0.3,1.0,0,1
2017-10-10,Myanmar,Kyrgyzstan,False,AFC Asian Cup qualification,D,10,5,0,5,1.4,1.4,0.0,1.5,10,4,2,4,0.6,1.0,-0.4,1.4,0,1
2017-10-10,Estonia,Bosnia and Herzegovina,False,FIFA World Cup qualification,A,10,5,3,2,1.5,1.2,0.3,1.8,10,5,2,3,2.4,1.3,1.1,1.7,0,1
2017-10-10,Lebanon,North Korea,False,AFC Asian Cup qualification,H,10,3,7,0,1.2,0.7,0.5,1.6,10,4,4,2,1.8,1.7,0.1,1.6,0,1
2017-10-10,Hong Kong,Malaysia,False,AFC Asian Cup qualification,H,10,3,4,3,1.4,1.4,0.0,1.3,10,2,3,5,0.9,1.2,-0.3,0.9,0,1
2017-10-10,Honduras,Mexico,False,FIFA World Cup qualification,H,10,1,6,3,0.8,1.2,-0.4,0.9,10,6,2,2,1.4,0.7,0.7,2.0,0,1
2017-10-10,Hungary,Faroe Islands,False,FIFA World Cup qualification,H,10,3,1,6,1.3,1.7,-0.4,1.0,10,2,3,5,0.4,1.7,-1.3,0.9,0,1
2017-10-10,Japan,Haiti,False,Kirin Challenge Cup,D,10,6,3,1,1.9,0.6,1.3,2.1,10,4,0,6,1.5,2.4,-0.9,1.2,0,1
2017-10-10,Afghanistan,Jordan,True,AFC Asian Cup qualification,D,10,3,2,5,0.9,1.5,-0.6,1.1,10,4,4,2,1.6,0.3,1.3,1.6,1,1
2017-10-10,South Korea,Morocco,True,Friendly,A,10,3,3,4,0.9,1.0,-0.1,1.2,10,6,1,3,1.7,0.5,1.2,1.9,1,0
2017-10-10,Latvia,Andorra,False,FIFA World Cup qualification,H,10,0,1,9,0.3,2.5,-2.2,0.1,10,1,1,8,0.2,2.0,-1.8,0.4,0,1
2017-10-10,France,Belarus,False,FIFA World Cup qualification,H,10,6,2,2,1.9,0.8,1.1,2.0,10,2,1,7,0.4,1.8,-1.4,0.7,0,1
2017-10-10,Greece,Gibraltar,False,FIFA World Cup qualification,H,10,4,4,2,1.3,0.7,0.6,1.6,10,0,0,10,0.3,4.8,-4.5,0.0,0,1
2017-10-10,Ecuador,Argentina,False,FIFA World Cup qualification,A,10,4,1,5,1.6,1.3,0.3,1.3,10,4,3,3,1.2,0.7,0.5,1.5,0,1
2017-10-10,Paraguay,Venezuela,False,FIFA World Cup qualification,A,10,3,0,7,1.0,2.0,-1.0,0.9,10,1,6,3,1.1,1.3,-0.2,0.9,0,1
2017-10-10,Luxembourg,Bulgaria,False,FIFA World Cup qualification,D,10,2,2,6,0.6,2.4,-1.8,0.8,10,4,0,6,1.3,2.2,-0.9,1.2,0,1
2017-10-10,Maldives,Oman,False,AFC Asian Cup qualification,A,10,4,1,5,1.7,1.7,0.0,1.3,10,4,3,3,2.9,1.4,1.5,1.5,0,1
2017-10-10,Palestine,Bhutan,False,AFC Asian Cup qualification,H,10,6,3,1,2.2,0.8,1.4,2.1,10,1,1,8,0.6,3.5,-2.9,0.4,0,1
2017-10-10,Panama,Costa Rica,False,FIFA World Cup qualification,H,10,3,4,3,1.2,1.1,0.1,1.3,10,5,4,1,1.2,0.6,0.6,1.9,0,1
2017-10-10,Russia,Iran,False,Friendly,D,10,4,2,4,1.6,1.3,0.3,1.4,10,6,3,1,1.8,0.5,1.3,2.1,0,0
2017-10-10,Portugal,Switzerland,False,FIFA World Cup qualification,H,10,8,2,0,2.4,0.4,2.0,2.6,10,10,0,0,2.4,0.5,1.9,3.0,0,1
2017-10-10,Qatar,Curaçao,False,Friendly,A,10,4,1,5,1.4,1.5,-0.1,1.3,10,4,2,4,1.3,1.3,0.0,1.4,0,0
2017-10-10,Peru,Colombia,False,FIFA World Cup qualification,D,10,6,2,2,1.7,1.1,0.6,2.0,10,3,4,3,1.1,0.9,0.2,1.3,0,1
2017-10-10,Saudi Arabia,Ghana,False,Friendly,A,10,6,1,3,2.6,1.3,1.3,1.9,10,3,3,4,1.5,1.0,0.5,1.2,0,0
2017-10-10,Trinidad and Tobago,United States,False,FIFA World Cup qualification,H,10,2,0,8,0.8,1.8,-1.0,0.6,10,7,2,1,2.0,0.8,1.2,2.3,0,1
2017-10-10,Turkmenistan,Singapore,False,AFC Asian Cup qualification,H,10,2,1,7,0.9,2.0,-1.1,0.7,10,0,4,6,0.6,1.8,-1.2,0.4,0,1
2017-10-10,Uruguay,Bolivia,False,FIFA World Cup qualification,H,10,2,3,5,1.0,1.9,-0.9,0.9,10,5,2,3,1.1,1.2,-0.1,1.7,0,1
2017-10-10,Vietnam,Cambodia,False,AFC Asian Cup qualification,H,10,5,4,1,1.5,1.1,0.4,1.9,10,1,0,9,1.0,3.0,-2.0,0.3,0,1
2017-10-10,Yemen,Philippines,True,AFC Asian Cup qualification,D,10,4,2,4,1.0,1.1,-0.1,1.4,10,3,4,3,1.5,2.0,-0.5,1.3,1,1
